CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavouriteCategory,LastPurchaseDate,FavouritePaymentMethod,FrequencyOfWebsiteVisits,Churn
19390,42,Female,New York,Bronze,20,4026,Clothing,2022-10-30,Cash,45.0,0
25407,23,Female,New York,Bronze,2,579,Home,2023-01-29,Cash,13.0,0
29997,60,Male,San Francisco,Bronze,41,7668,Electronics,2023-02-03,Cash,17.0,1
21998,36,Female,New York,Bronze,38,8344,Books,2023-06-27,Credit Card,14.0,0
14822,21,Male,Chicago,Silver,58,11511,Books,2023-07-03,Credit Card,115.0,0
44203,32,Male,Chicago,Silver,28,8815,Clothing,2023-07-21,PayPal,97.0,0
30330,62,Female,New York,Gold,62,13685,Books,2023-07-08,Crypto,155.0,0
40423,41,Male,Los Angeles,Bronze,191,7842,Clothing,2020-12-02,PayPal,52.0,0
4003,64,Female,New York,Gold,136,13919,Books,2023-03-26,Cash,167.0,0
13,54,Female,Los Angeles,Bronze,21,7244,Clothing,2023-06-18,PayPal,19.0,0
1846,42,Male,New York,Silver,60,9954,Books,2023-01-26,Crypto,25.0,0
13971,68,Male,Miami,Silver,32,10184,Books,2023-07-21,Credit Card,35.0,0
5816,40,Male,Chicago,Silver,164,10986,Books,2023-03-14,Cash,79.0,0
7767,43,Female,New York,Gold,58,13359,Home,2022-11-20,Credit Card,55.0,0
40178,49,Female,Chicago,Bronze,31,8327,Books,2023-08-17,Credit Card,30.0,0
9119,35,Female,San Francisco,Bronze,82,8303,Clothing,2022-02-26,Cash,67.0,0
38098,53,Female,Miami,Silver,36,9285,Clothing,2023-07-31,Credit Card,60.0,0
28348,62,Female,Los Angeles,Platinum,175,20865,Books,2023-08-19,Credit Card,145.0,1
23888,25,Male,San Francisco,Platinum,506,21538,Clothing,2023-05-04,Credit Card,69.0,0
19385,27,Female,Miami,Gold,173,15408,Books,2023-07-24,Credit Card,162.0,0
34636,31,Male,San Francisco,Platinum,78,19505,Electronics,2022-12-04,Credit Card,177.0,0
11746,34,Female,Chicago,Bronze,17,3877,Clothing,2022-01-12,Cash,40.0,0
48658,19,Female,Miami,Bronze,31,5494,Home,2023-03-26,Credit Card,20.0,1
3921,52,Male,San Francisco,Gold,195,17323,Electronics,2022-12-12,Cash,164.0,0
23843,24,Female,Los Angeles,Bronze,25,6288,Home,2021-11-14,Cash,68.0,0
46401,18,Female,Miami,Silver,44,11695,Books,2023-01-21,Credit Card,31.0,0
36806,24,Male,Miami,Silver,203,11265,Books,2023-03-24,PayPal,83.0,0
47414,49,Female,San Francisco,Bronze,13,4331,Books,2022-10-15,PayPal,50.0,0
32343,69,Male,New York,Bronze,19,2673,Clothing,2022-09-02,Credit Card,17.0,0
22891,69,Female,Los Angeles,Gold,67,14157,Books,2022-10-09,Credit Card,57.0,0
19191,62,Male,Los Angeles,Platinum,234,21870,Books,2022-10-31,Credit Card,162.0,0
19127,24,Male,San Francisco,Silver,123,9360,Books,2021-11-15,PayPal,,0
49039,42,Male,Chicago,Bronze,84,5673,Home,2023-08-01,Credit Card,62.0,0
39070,44,Male,Chicago,Platinum,80,18439,Clothing,2022-09-12,PayPal,42.0,0
12587,48,Female,New York,Bronze,16,3466,Books,2023-08-28,Cash,41.0,0
21184,49,Male,New York,Silver,104,11309,Books,2023-03-19,Cash,40.0,1
9041,41,Female,San Francisco,Gold,42,17854,Books,2023-07-16,Crypto,150.0,0
34002,20,Male,Chicago,Bronze,20,8069,Books,2021-06-07,Credit Card,64.0,0
9229,70,Male,Los Angeles,Bronze,29,6376,Electronics,2023-02-26,Credit Card,54.0,0
38646,19,Female,Chicago,Bronze,29,6804,Books,2023-04-03,Credit Card,27.0,0
21328,27,Female,San Francisco,Bronze,82,7372,Home,2022-11-03,PayPal,62.0,0
3794,55,Female,Chicago,Platinum,155,27122,Clothing,2023-09-04,Cash,160.0,0
14846,43,Male,Miami,Silver,147,10233,Clothing,2021-10-06,Cash,94.0,0
18778,59,Male,San Francisco,Platinum,141,24069,Books,2022-11-30,PayPal,100.0,0
5077,39,Male,Miami,Bronze,62,8523,Clothing,2023-03-27,Cash,59.0,0
21544,65,Female,San Francisco,Gold,175,14349,Books,2023-06-02,Credit Card,37.0,0
9248,70,Female,Los Angeles,Gold,279,17456,Electronics,2023-04-08,Credit Card,41.0,0
13519,59,Male,San Francisco,Platinum,195,20160,Clothing,2023-05-22,Cash,218.0,1
49796,49,Male,San Francisco,Platinum,84,21887,Books,2023-08-18,Cash,233.0,0
27037,48,Female,San Francisco,Bronze,51,2984,Clothing,2022-11-30,Cash,18.0,0
43100,51,Male,San Francisco,Silver,84,11230,Books,2023-08-15,Credit Card,41.0,0
1197,47,Female,New York,Gold,59,13217,Books,2023-08-15,Credit Card,156.0,0
21347,25,Male,Miami,Silver,33,10389,Home,2022-09-05,Credit Card,,0
21320,38,Female,San Francisco,Silver,39,11004,Books,2022-06-24,Credit Card,97.0,0
19096,27,Male,San Francisco,Silver,159,10068,Books,2023-05-15,Credit Card,98.0,1
43638,52,Male,New York,Silver,125,9637,Home,2022-08-29,Credit Card,,1
9423,49,Male,Chicago,Gold,182,15378,Clothing,2023-06-23,Credit Card,170.0,0
17831,45,Male,New York,Platinum,104,20098,Clothing,2022-12-17,Crypto,223.0,0
20294,20,Female,New York,Silver,77,11997,Clothing,2023-07-23,PayPal,47.0,0
43215,44,Male,New York,Gold,63,17242,Books,2023-09-03,Credit Card,118.0,0
24458,60,Female,San Francisco,Platinum,173,26490,Electronics,2023-08-13,Crypto,268.0,0
13122,51,Male,New York,Bronze,38,5229,Home,2021-01-06,Crypto,15.0,1
28471,50,Female,New York,Bronze,7,2961,Clothing,2022-12-19,Credit Card,32.0,1
19271,70,Female,New York,Silver,44,11785,Books,2023-06-07,Credit Card,56.0,0
9296,31,Male,San Francisco,Bronze,135,5791,Clothing,2023-03-20,Credit Card,42.0,0
14630,28,Male,Los Angeles,Bronze,28,7572,Books,2022-09-12,Credit Card,34.0,0
27987,45,Female,Los Angeles,Bronze,7,2487,Electronics,2023-08-04,Cash,27.0,0
32958,31,Male,Chicago,Bronze,249,4983,Books,2020-01-01,Cash,32.0,0
47004,48,Male,San Francisco,Platinum,204,22731,Home,2022-12-30,Cash,227.0,0
6765,61,Male,New York,Silver,114,8923,Books,2023-02-11,PayPal,75.0,1
6967,41,Female,New York,Platinum,379,19840,Books,2021-02-17,Credit Card,230.0,0
9665,51,Female,New York,Platinum,82,18422,Clothing,2023-09-05,Cash,175.0,1
45188,24,Female,Los Angeles,Silver,105,11772,Clothing,2023-05-10,Credit Card,36.0,0
15360,38,Female,New York,Gold,131,15324,Books,2023-07-18,Credit Card,124.0,0
7560,43,Female,New York,Silver,67,10388,Clothing,2023-06-22,Cash,109.0,0
7423,19,Male,Los Angeles,Bronze,27,6328,Electronics,2023-07-24,Credit Card,64.0,0
48015,36,Female,New York,Bronze,15,4603,Electronics,2020-09-23,Cash,20.0,0
35379,22,Male,Chicago,Bronze,14,4624,Electronics,2020-09-23,Credit Card,39.0,0
3060,24,Male,Miami,Bronze,15,4751,Books,2022-05-05,Credit Card,20.0,0
44116,28,Female,Chicago,Silver,79,10746,Clothing,2023-03-11,Cash,86.0,0
3599,26,Female,San Francisco,Bronze,27,6390,Electronics,2022-10-07,Credit Card,49.0,0
17185,55,Male,Chicago,Silver,173,12267,Books,2023-02-14,PayPal,59.0,1
16537,53,Male,Chicago,Silver,40,9112,Books,2022-11-02,Credit Card,75.0,0
29322,51,Female,Los Angeles,Bronze,45,7117,Books,2022-07-07,Credit Card,62.0,1
40106,38,Male,San Francisco,Silver,52,11896,Books,2022-01-06,Cash,104.0,0
34596,57,Female,Chicago,Gold,76,16710,Electronics,2023-01-07,Credit Card,57.0,0
36094,69,Female,Miami,Gold,163,17855,Electronics,2022-05-06,Credit Card,115.0,0
48097,38,Male,Chicago,Platinum,70,18049,Books,2023-08-14,Cash,209.0,0
38929,25,Female,New York,Silver,103,10853,Books,2023-06-21,Credit Card,65.0,0
26405,69,Female,Los Angeles,Gold,87,13824,Home,2022-05-24,PayPal,,1
36862,23,Female,New York,Silver,54,10480,Books,2023-08-10,Credit Card,42.0,1
1402,21,Female,San Francisco,Platinum,133,19604,Clothing,2022-08-25,Credit Card,193.0,1
44268,25,Male,San Francisco,Gold,36,13659,Books,2021-07-30,Credit Card,128.0,0
38543,44,Male,Los Angeles,Silver,57,11650,Books,2022-01-29,PayPal,48.0,0
97,54,Female,Chicago,Silver,168,12436,Electronics,2023-03-25,Credit Card,71.0,0
37113,46,Male,San Francisco,Gold,75,14409,Electronics,2023-07-26,PayPal,139.0,1
18500,46,Male,Miami,Silver,54,12225,Home,2023-04-17,Credit Card,94.0,0
8836,58,Male,Los Angeles,Bronze,62,8627,Electronics,2022-03-06,PayPal,55.0,0
31960,69,Female,New York,Gold,74,15576,Books,2023-08-19,PayPal,30.0,0
7037,48,Male,Miami,Silver,51,12886,Home,2022-01-31,Credit Card,,0
4484,21,Male,Los Angeles,Platinum,142,22893,Clothing,2022-06-28,Credit Card,183.0,1
25241,44,Male,Miami,Silver,113,12243,Home,2023-02-26,Cash,44.0,1
16063,48,Male,Los Angeles,Platinum,85,20592,Books,2022-10-27,Credit Card,101.0,1
46641,21,Male,New York,Bronze,11,2254,Books,2023-07-18,Credit Card,15.0,1
13083,37,Male,Chicago,Silver,64,11457,Clothing,2022-11-28,Credit Card,101.0,0
264,66,Female,Los Angeles,Bronze,32,8452,Clothing,2023-06-07,Credit Card,89.0,1
19302,61,Female,San Francisco,Silver,194,12985,Clothing,2023-08-01,PayPal,110.0,0
17477,48,Male,New York,Gold,44,14671,Home,2023-04-30,PayPal,150.0,0
1786,24,Female,New York,Silver,123,10733,Clothing,2022-06-04,Credit Card,53.0,0
23498,44,Male,Miami,Platinum,68,20315,Clothing,2022-12-30,PayPal,92.0,0
41675,65,Female,San Francisco,Silver,167,11078,Books,2023-05-09,Cash,42.0,0
31525,19,Male,Miami,Silver,29,9070,Electronics,2022-12-01,Cash,62.0,1
25254,48,Female,New York,Bronze,41,4605,Books,2022-06-25,Cash,53.0,0
22549,22,Female,Los Angeles,Silver,39,10317,Books,2022-05-11,Credit Card,51.0,1
37445,32,Male,San Francisco,Gold,113,17138,Electronics,2023-07-31,Credit Card,52.0,0
16887,65,Male,New York,Silver,104,12679,Books,2023-02-04,Credit Card,39.0,0
25693,45,Male,San Francisco,Silver,85,11744,Books,2023-08-24,PayPal,38.0,0
6575,59,Female,Los Angeles,Silver,107,11472,Home,2022-09-30,Credit Card,,1
46834,27,Female,Chicago,Bronze,33,5560,Books,2022-05-10,PayPal,17.0,0
48060,59,Female,Miami,Silver,24,9317,Books,2021-11-02,Credit Card,48.0,1
15471,49,Female,Miami,Bronze,14,5965,Clothing,2023-09-09,Credit Card,27.0,0
35771,66,Female,New York,Silver,45,9233,Books,2023-06-08,PayPal,88.0,0
38432,37,Male,New York,Silver,60,10464,Clothing,2023-05-22,Credit Card,31.0,0
24014,31,Male,Los Angeles,Silver,98,11971,Books,2022-12-10,Cash,,1
42722,51,Male,New York,Silver,56,12723,Clothing,2023-04-29,Cash,130.0,0
10884,49,Male,New York,Platinum,130,18020,Electronics,2023-01-31,Credit Card,76.0,0
14204,57,Female,New York,Silver,36,11677,Books,2022-06-03,Credit Card,100.0,0
22586,26,Female,San Francisco,Silver,94,9901,Books,2023-03-24,PayPal,,0
28603,25,Male,San Francisco,Bronze,48,6534,Electronics,2022-08-21,Credit Card,64.0,0
1537,23,Male,Chicago,Gold,179,15449,Clothing,2023-06-18,Credit Card,161.0,0
29175,61,Female,San Francisco,Gold,145,13905,Clothing,2021-09-24,Cash,157.0,0
23547,40,Male,Miami,Silver,25,9153,Home,2022-11-14,Credit Card,82.0,0
31673,28,Female,Chicago,Bronze,14,5108,Clothing,2022-04-22,Cash,35.0,1
38672,37,Male,New York,Bronze,25,7931,Books,2023-02-19,Credit Card,21.0,1
11155,18,Female,Miami,Bronze,15,5745,Books,2023-07-23,Credit Card,27.0,0
18596,30,Female,Chicago,Silver,68,12205,Clothing,2023-01-17,Credit Card,27.0,0
2859,31,Male,Chicago,Silver,52,12866,Home,2021-10-15,PayPal,51.0,0
6902,45,Female,Miami,Bronze,24,8417,Books,2023-04-05,Credit Card,,0
21979,43,Male,Chicago,Bronze,71,6017,Electronics,2021-10-31,Crypto,58.0,0
44773,40,Male,Miami,Bronze,17,4796,Books,2023-02-25,Credit Card,49.0,0
36514,32,Female,Chicago,Silver,103,10050,Books,2023-06-17,PayPal,82.0,0
46078,36,Male,Chicago,Bronze,22,4928,Books,2023-08-23,Cash,22.0,0
47182,45,Male,Chicago,Bronze,49,7515,Books,2023-05-11,Cash,68.0,1
48007,23,Male,Miami,Gold,469,15408,Books,2023-01-09,Cash,116.0,0
24699,64,Male,Chicago,Bronze,45,4876,Clothing,2023-03-27,PayPal,12.0,0
37623,31,Male,San Francisco,Silver,32,10846,Clothing,2023-04-25,PayPal,118.0,0
10362,42,Male,San Francisco,Silver,44,10646,Clothing,2023-08-28,Credit Card,58.0,0
40811,40,Male,San Francisco,Bronze,28,7149,Electronics,2021-02-23,Credit Card,59.0,0
1790,60,Male,San Francisco,Gold,125,15363,Books,2023-07-19,PayPal,180.0,0
47534,43,Female,San Francisco,Bronze,26,5122,Books,2023-03-17,Credit Card,41.0,1
7066,64,Male,New York,Silver,108,10924,Books,2021-11-18,PayPal,82.0,1
24299,67,Female,Chicago,Platinum,193,28125,Books,2023-02-09,Cash,233.0,1
45536,35,Male,Los Angeles,Bronze,21,6924,Clothing,2022-08-07,Credit Card,48.0,0
4292,33,Male,New York,Platinum,427,20366,Clothing,2023-09-02,Credit Card,105.0,0
43005,41,Male,Miami,Bronze,1,243,Clothing,2021-10-14,Credit Card,10.0,1
11840,62,Male,New York,Bronze,32,4929,Books,2022-10-30,Credit Card,55.0,0
33516,32,Female,Los Angeles,Gold,42,13047,Books,2023-02-15,PayPal,45.0,0
14946,36,Female,New York,Gold,159,13469,Home,2023-09-05,Credit Card,149.0,0
8191,49,Male,Chicago,Gold,162,17229,Electronics,2023-06-07,PayPal,,0
8755,62,Male,San Francisco,Bronze,103,6713,Clothing,2020-08-01,Cash,25.0,1
18550,39,Female,Chicago,Silver,112,13013,Books,2022-06-10,Cash,104.0,0
33839,22,Female,New York,Platinum,75,18664,Clothing,2023-06-03,Credit Card,78.0,0
25141,45,Female,Los Angeles,Gold,42,14637,Books,2022-06-05,PayPal,168.0,0
44733,70,Female,Miami,Gold,60,14627,Books,2023-08-30,Cash,65.0,0
15340,53,Female,Chicago,Bronze,20,7335,Clothing,2022-01-09,Cash,27.0,0
42820,39,Male,Los Angeles,Bronze,18,4018,Electronics,2021-03-06,Cash,32.0,0
22337,21,Male,Miami,Silver,146,9919,Books,2023-07-17,Credit Card,96.0,0
32276,37,Female,San Francisco,Bronze,13,5380,Electronics,2021-11-12,Credit Card,,0
36643,45,Male,Chicago,Gold,78,14411,Electronics,2023-01-28,Cash,132.0,0
11877,29,Female,Chicago,Bronze,30,7795,Books,2022-05-08,Credit Card,53.0,1
25447,26,Female,San Francisco,Bronze,170,7825,Books,2023-03-22,PayPal,10.0,0
13806,70,Female,San Francisco,Gold,146,17321,Electronics,2022-06-19,PayPal,36.0,0
38573,68,Male,New York,Gold,47,16061,Clothing,2022-07-29,Cash,77.0,0
15403,28,Male,Miami,Silver,69,12928,Books,2022-12-10,Cash,131.0,1
18977,55,Female,Los Angeles,Platinum,115,30119,Books,2022-09-10,PayPal,252.0,0
40240,19,Male,San Francisco,Gold,409,17141,Clothing,2023-03-29,PayPal,173.0,0
23784,40,Female,New York,Platinum,205,23491,Electronics,2023-08-11,Credit Card,87.0,0
44367,61,Male,Miami,Bronze,43,5084,Books,2021-09-20,Credit Card,23.0,1
47696,57,Male,Miami,Silver,32,11151,Books,2023-07-24,Credit Card,62.0,0
31137,65,Female,Chicago,Gold,54,16303,Clothing,2022-06-17,Cash,80.0,1
26378,54,Female,New York,Bronze,7,728,Clothing,2023-03-15,Credit Card,12.0,0
20738,60,Female,New York,Gold,150,15790,Books,2022-05-28,Cash,,0
45050,62,Female,Chicago,Silver,133,11351,Clothing,2022-09-04,PayPal,50.0,0
19418,35,Male,Los Angeles,Silver,203,12446,Clothing,2023-05-05,Credit Card,58.0,1
41717,32,Male,San Francisco,Bronze,44,7536,Electronics,2023-06-05,Credit Card,18.0,0
28503,58,Male,Chicago,Platinum,123,19640,Books,2023-05-30,Credit Card,80.0,1
22139,20,Female,San Francisco,Platinum,211,26061,Clothing,2023-07-26,Cash,53.0,1
46154,65,Male,New York,Silver,201,8834,Books,2023-06-04,Cash,77.0,0
27746,51,Male,Chicago,Gold,95,15832,Clothing,2022-08-10,Credit Card,117.0,1
38617,60,Male,Los Angeles,Silver,64,11692,Books,2023-06-04,Credit Card,133.0,0
13461,22,Male,San Francisco,Silver,29,9543,Books,2022-10-03,Credit Card,103.0,0
46620,65,Female,San Francisco,Platinum,193,18374,Books,2023-05-08,Cash,195.0,0
46380,55,Female,San Francisco,Bronze,8,3765,Books,2023-07-22,Credit Card,13.0,1
10459,36,Female,New York,Gold,78,15348,Clothing,2023-04-16,Credit Card,161.0,0
14669,35,Female,San Francisco,Silver,97,10613,Home,2023-05-27,Credit Card,89.0,0
14186,66,Male,Miami,Gold,65,15780,Home,2023-05-21,Credit Card,115.0,0
37275,65,Female,San Francisco,Silver,65,12664,Books,2023-03-07,PayPal,23.0,0
24296,42,Female,New York,Gold,37,14037,Electronics,2023-04-10,Credit Card,79.0,0
31862,25,Male,Chicago,Bronze,14,5522,Electronics,2023-06-26,Crypto,14.0,1
36617,39,Female,San Francisco,Silver,35,12251,Electronics,2023-02-11,Cash,94.0,0
38549,57,Female,San Francisco,Bronze,6,2670,Books,2021-08-02,Credit Card,22.0,0
16227,56,Male,Chicago,Bronze,24,5512,Clothing,2022-02-24,Credit Card,44.0,0
34906,21,Male,Miami,Bronze,25,8200,Clothing,2022-03-28,Credit Card,84.0,0
34037,51,Female,New York,Platinum,205,22214,Books,2022-01-09,Credit Card,242.0,0
22818,42,Male,Chicago,Platinum,78,17970,Clothing,2023-04-19,Credit Card,156.0,0
30335,68,Male,New York,Bronze,77,5888,Books,2021-08-30,Cash,36.0,0
49259,29,Female,Chicago,Platinum,601,23739,Clothing,2022-12-18,PayPal,169.0,0
6130,39,Male,Los Angeles,Silver,120,11985,Books,2023-07-02,Crypto,73.0,1
4958,60,Male,Miami,Bronze,15,4919,Books,2022-10-23,Cash,56.0,0
34041,47,Male,Los Angeles,Gold,104,17940,Home,2023-01-23,Cash,147.0,0
14658,34,Male,Chicago,Bronze,24,3366,Books,2021-04-17,Credit Card,17.0,0
23963,28,Male,Chicago,Gold,55,16481,Clothing,2023-03-21,Credit Card,133.0,0
31386,24,Male,New York,Platinum,129,24305,Books,2023-08-23,Credit Card,251.0,0
3826,19,Female,Chicago,Bronze,8,1364,Books,2020-09-09,Crypto,16.0,1
32376,24,Male,New York,Bronze,8,3207,Electronics,2023-02-07,Credit Card,24.0,0
3623,53,Female,New York,Gold,201,13385,Books,2023-05-30,Cash,78.0,1
2361,32,Male,Chicago,Gold,60,15916,Clothing,2021-12-14,Credit Card,139.0,0
49440,19,Male,New York,Bronze,38,4517,Books,2023-04-15,Cash,23.0,0
1242,63,Female,Miami,Gold,67,16088,Clothing,2022-10-20,PayPal,30.0,0
6099,54,Female,Los Angeles,Gold,85,15788,Clothing,2023-04-06,Credit Card,149.0,0
49418,34,Male,Chicago,Silver,23,10048,Books,2021-12-09,Credit Card,110.0,0
18429,68,Male,New York,Bronze,13,3410,Books,2021-04-04,PayPal,42.0,0
42906,34,Female,New York,Bronze,103,6947,Electronics,2023-01-04,PayPal,44.0,0
31919,47,Male,New York,Silver,42,11401,Books,2023-02-20,Cash,73.0,0
1555,63,Male,New York,Platinum,193,25953,Clothing,2023-06-02,Credit Card,182.0,0
13768,25,Female,Miami,Bronze,19,5933,Electronics,2022-05-24,PayPal,,0
20809,32,Male,Chicago,Silver,226,11202,Books,2022-09-06,PayPal,120.0,0
46811,51,Female,Chicago,Gold,116,16801,Books,2022-12-16,Credit Card,33.0,0
9084,33,Female,Miami,Silver,51,10659,Books,2023-08-04,Cash,103.0,0
28379,27,Female,Miami,Gold,86,14708,Home,2022-07-04,Credit Card,51.0,0
35466,46,Female,Miami,Silver,38,10722,Clothing,2023-05-02,Credit Card,43.0,0
49587,22,Female,Chicago,Bronze,48,2638,Books,2023-04-18,Credit Card,24.0,1
42868,36,Male,San Francisco,Gold,180,13270,Home,2023-07-31,Credit Card,104.0,0
3729,39,Female,Los Angeles,Silver,65,10267,Electronics,2021-04-24,Credit Card,25.0,0
18812,49,Female,Miami,Silver,58,12043,Clothing,2023-05-29,Cash,46.0,0
40215,59,Female,Miami,Silver,37,9545,Clothing,2022-12-02,Cash,29.0,0
16986,47,Female,Chicago,Silver,67,9844,Clothing,2022-08-07,PayPal,58.0,1
3761,31,Female,Chicago,Gold,45,16300,Books,2021-05-07,Credit Card,139.0,0
10609,23,Female,Los Angeles,Gold,429,13577,Clothing,2023-01-01,Cash,119.0,1
43781,34,Female,New York,Bronze,53,6872,Books,2022-08-19,Cash,46.0,0
19997,53,Male,Chicago,Silver,63,11739,Clothing,2023-08-26,Cash,73.0,0
17434,24,Female,Los Angeles,Gold,46,17070,Books,2023-09-01,Credit Card,80.0,0
13367,69,Female,Chicago,Gold,270,13834,Books,2022-05-13,PayPal,89.0,0
13950,67,Male,Chicago,Platinum,203,19624,Books,2023-08-24,PayPal,111.0,0
41026,28,Female,Chicago,Silver,115,12366,Clothing,2023-06-20,PayPal,70.0,0
16855,58,Male,San Francisco,Bronze,56,6039,Books,2022-12-11,Crypto,58.0,0
18484,23,Male,San Francisco,Silver,64,12073,Clothing,2023-02-14,Credit Card,70.0,0
1359,59,Female,Miami,Silver,61,11601,Books,2022-09-29,PayPal,47.0,0
9466,62,Male,San Francisco,Platinum,568,26308,Clothing,2023-09-08,Cash,279.0,0
42841,42,Female,Los Angeles,Silver,82,12705,Electronics,2022-09-04,Credit Card,55.0,0
20772,22,Male,Chicago,Bronze,42,6904,Clothing,2021-06-20,Credit Card,,0
464,32,Female,San Francisco,Silver,38,10306,Clothing,2021-12-15,Cash,55.0,0
15725,48,Female,Chicago,Platinum,150,22480,Home,2023-07-03,PayPal,116.0,0
30056,52,Male,New York,Gold,55,16108,Home,2023-05-15,PayPal,,0
34408,20,Female,Miami,Bronze,38,6645,Clothing,2023-04-30,Credit Card,74.0,1
27159,45,Male,San Francisco,Gold,194,14602,Clothing,2023-04-12,Credit Card,152.0,0
2799,21,Male,Chicago,Bronze,36,7407,Books,2022-03-11,Cash,45.0,0
28885,56,Male,New York,Bronze,37,7518,Electronics,2020-11-19,Credit Card,82.0,0
47338,50,Male,Miami,Silver,62,11851,Clothing,2023-02-27,Cash,49.0,0
6086,64,Male,Miami,Silver,40,9185,Clothing,2023-04-07,PayPal,66.0,0
28832,65,Male,New York,Silver,65,11039,Clothing,2022-10-22,PayPal,110.0,0
22132,20,Female,San Francisco,Silver,33,9381,Clothing,2022-11-08,Cash,48.0,0
3622,62,Female,San Francisco,Gold,93,15188,Clothing,2022-03-02,PayPal,34.0,1
13561,44,Female,Chicago,Bronze,29,7285,Home,2023-01-09,Credit Card,,0
10246,54,Female,Los Angeles,Silver,274,12973,Books,2022-04-02,Credit Card,134.0,1
11410,68,Female,Chicago,Gold,99,17673,Books,2022-10-09,Credit Card,92.0,0
7050,42,Male,Chicago,Silver,444,9631,Home,2021-10-25,PayPal,112.0,1
49664,27,Female,Chicago,Bronze,28,6815,Clothing,2022-07-26,PayPal,65.0,0
29325,48,Female,New York,Gold,44,14958,Clothing,2023-05-23,PayPal,46.0,0
20124,59,Female,Miami,Gold,40,14476,Books,2023-04-21,Credit Card,156.0,0
42644,55,Female,Miami,Silver,73,12390,Books,2022-09-06,Credit Card,70.0,0
15280,58,Male,Los Angeles,Gold,205,14233,Clothing,2023-08-29,Credit Card,142.0,0
12806,34,Female,San Francisco,Bronze,30,4506,Books,2022-10-28,PayPal,46.0,0
41247,54,Male,Chicago,Gold,71,17137,Clothing,2023-08-30,Credit Card,117.0,0
22793,40,Male,New York,Bronze,16,6691,Clothing,2023-05-10,Cash,18.0,0
8135,48,Male,New York,Silver,166,11478,Books,2022-12-29,PayPal,57.0,0
48377,51,Male,Chicago,Gold,181,14809,Books,2023-08-13,Credit Card,82.0,0
34106,68,Male,New York,Silver,70,12129,Electronics,2022-08-09,Cash,,0
15515,18,Female,New York,Bronze,6,928,Books,2022-05-23,Credit Card,14.0,1
33493,56,Male,Chicago,Gold,79,13431,Books,2022-03-29,Crypto,148.0,0
16410,61,Female,Los Angeles,Platinum,168,23329,Electronics,2023-08-12,Credit Card,255.0,0
48070,46,Female,New York,Gold,117,15097,Clothing,2022-12-29,Credit Card,148.0,0
43286,44,Female,Miami,Gold,110,17399,Books,2022-04-09,Cash,78.0,0
10940,64,Female,Miami,Gold,196,16854,Clothing,2022-03-11,Credit Card,,0
24362,38,Female,Miami,Gold,88,16222,Home,2023-08-10,Credit Card,99.0,0
762,54,Male,Chicago,Gold,66,16496,Clothing,2022-11-11,Credit Card,,0
21376,39,Female,Miami,Bronze,21,2164,Clothing,2022-11-30,Credit Card,25.0,0
38468,69,Female,San Francisco,Silver,62,11917,Electronics,2022-12-27,Cash,32.0,0
41670,31,Male,New York,Silver,25,10517,Books,2022-05-27,Credit Card,30.0,0
7274,31,Female,Los Angeles,Bronze,11,3736,Home,2022-10-23,Crypto,32.0,0
31936,23,Male,Miami,Bronze,18,4277,Electronics,2022-08-03,Credit Card,11.0,1
49803,43,Male,Chicago,Bronze,26,5933,Books,2023-02-23,Cash,39.0,0
23145,37,Female,Los Angeles,Bronze,127,6479,Home,2022-09-13,Cash,,0
1628,60,Female,Chicago,Bronze,33,5266,Clothing,2023-03-02,PayPal,49.0,0
33197,28,Male,Los Angeles,Platinum,208,21448,Books,2023-06-28,PayPal,84.0,1
11826,26,Female,Los Angeles,Bronze,45,7161,Clothing,2023-05-25,Cash,55.0,0
17474,59,Female,New York,Gold,250,15609,Books,2023-01-14,PayPal,76.0,0
42315,28,Male,Los Angeles,Gold,80,14483,Books,2022-12-25,PayPal,,1
10170,61,Female,San Francisco,Silver,46,10005,Clothing,2023-07-09,Credit Card,61.0,0
12534,54,Female,San Francisco,Bronze,21,6743,Books,2023-08-03,Credit Card,42.0,0
34969,58,Male,San Francisco,Silver,85,10974,Home,2022-07-21,PayPal,127.0,0
34204,41,Female,Chicago,Silver,151,10102,Books,2023-03-02,Credit Card,60.0,0
8773,46,Male,New York,Silver,37,11558,Clothing,2021-04-15,Credit Card,88.0,0
12444,59,Female,Chicago,Platinum,341,20865,Books,2023-07-03,Cash,125.0,0
7339,21,Female,Miami,Silver,94,13017,Books,2023-06-17,Credit Card,130.0,1
26944,44,Female,San Francisco,Bronze,20,7464,Clothing,2022-11-13,PayPal,28.0,0
40500,30,Male,New York,Platinum,91,20013,Electronics,2023-03-23,Credit Card,78.0,0
2932,26,Male,San Francisco,Gold,46,13617,Books,2023-09-10,PayPal,,1
31418,34,Male,New York,Silver,82,12632,Clothing,2023-04-02,Credit Card,58.0,0
16906,20,Female,Chicago,Gold,78,16022,Clothing,2023-02-04,Credit Card,127.0,0
28140,39,Female,Chicago,Bronze,15,5386,Books,2023-01-02,Credit Card,43.0,1
47035,38,Male,San Francisco,Bronze,4,1720,Books,2023-04-23,Cash,21.0,0
2577,57,Female,Los Angeles,Bronze,32,4242,Books,2022-12-31,Credit Card,14.0,0
27761,44,Female,New York,Gold,207,14872,Books,2021-09-29,Credit Card,,0
